1,1,1367,393,73,225,1,-1,-1.000000
1,2,1477,417,73,175,1,-1,-1.000000
1,3,669,411,79,205,1,-1,-1.000000
1,4,1219,409,47,121,1,-1,-1.000000
1,5,469,431,71,175,1,-1,-1.000000
1,6,725,419,65,183,1,-1,-1.000000
1,9,549,435,59,169,1,-1,-1.000000
1,13,621,421,55,135,1,-1,-1.000000
1,15,1171,417,37,103,1,-1,-1.000000
1,17,591,425,55,177,1,-1,-1.000000
2,1,1365,393,73,227,1,-1,-1.000000
2,2,1469,417,73,175,1,-1,-1.000000
2,3,663,411,79,205,1,-1,-1.000000
2,4,1213,409,47,121,1,-1,-1.000000
2,5,463,429,71,177,1,-1,-1.000000
2,6,717,419,65,183,1,-1,-1.000000
2,9,543,435,59,169,1,-1,-1.000000
2,13,617,421,55,135,1,-1,-1.000000
2,15,1163,419,37,103,1,-1,-1.000000
2,17,585,425,55,177,1,-1,-1.000000
3,1,1363,393,75,231,1,-1,-1.000000
3,2,1463,419,73,175,1,-1,-1.000000
3,3,657,411,81,207,1,-1,-1.000000
3,4,1207,409,47,121,1,-1,-1.000000
3,5,457,429,73,177,1,-1,-1.000000
3,6,709,419,65,183,1,-1,-1.000000
3,9,537,435,61,169,1,-1,-1.000000
3,13,613,421,55,137,1,-1,-1.000000
3,15,1157,421,37,103,1,-1,-1.000000
3,17,579,425,57,179,1,-1,-1.000000
4,1,1361,393,77,233,1,-1,-1.000000
4,2,1457,419,73,175,1,-1,-1.000000
4,3,653,413,81,207,1,-1,-1.000000
4,4,1201,409,47,121,1,-1,-1.000000
4,5,453,429,71,177,1,-1,-1.000000
4,6,703,419,65,185,1,-1,-1.000000
4,9,533,435,59,171,1,-1,-1.000000
4,13,609,423,55,135,1,-1,-1.000000
4,15,1151,423,37,103,1,-1,-1.000000
4,17,575,427,57,177,1,-1,-1.000000
5,1,1361,393,77,237,1,-1,-1.000000
5,2,1451,421,73,175,1,-1,-1.000000
5,3,647,413,83,209,1,-1,-1.000000
