1,-1,463.0,433.0,73.9,167.6,71.404999
1,-1,807.0,419.0,30.9,70.1,69.017998
1,-1,1474.0,407.0,79.9,181.4,42.995998
1,-1,399.0,429.0,26.0,59.0,31.164000
1,-1,1173.0,410.0,43.6,99.0,30.971001
1,-1,1363.0,394.0,79.9,181.4,29.228001
1,-1,724.0,422.0,73.9,167.6,26.746000
1,-1,850.0,426.0,33.7,76.6,26.521000
1,-1,920.0,226.0,207.4,470.7,25.011000
1,-1,554.0,433.0,73.9,167.6,15.008000
1,-1,1109.0,416.0,33.7,76.6,14.786000
1,-1,407.0,425.0,26.0,59.0,13.667000
1,-1,834.0,411.0,33.7,76.6,12.589000
1,-1,659.0,407.0,87.8,199.3,9.323700
1,-1,311.0,421.0,26.0,59.0,5.762300
2,-1,463.0,433.0,73.9,167.6,56.192001
2,-1,803.0,429.0,26.0,59.0,45.051998
2,-1,1165.0,420.0,40.1,91.0,41.664001
2,-1,1463.0,422.0,73.9,167.6,38.355000
2,-1,840.0,419.0,36.7,83.3,35.057999
2,-1,1349.0,393.0,87.8,199.3,30.665001
2,-1,395.0,425.0,26.0,59.0,28.966000
2,-1,824.0,411.0,33.7,76.6,24.580999
2,-1,920.0,226.0,207.4,470.7,22.900999
2,-1,387.0,429.0,26.0,59.0,22.187000
2,-1,551.0,407.0,87.8,199.3,21.951000
2,-1,659.0,407.0,87.8,199.3,15.716000
2,-1,440.0,161.0,79.9,181.4,13.935000
2,-1,224.0,376.0,135.4,307.3,12.737000
2,-1,1187.0,426.0,33.7,76.6,12.137000
2,-1,714.0,417.0,67.5,153.1,11.572000
2,-1,853.0,402.0,56.7,128.6,8.662500
3,-1,452.0,433.0,73.9,167.6,67.607002
3,-1,792.0,419.0,30.9,70.1,46.519001
3,-1,1461.0,427.0,67.5,153.1,35.251999
3,-1,1159.0,420.0,40.1,91.0,34.562000
3,-1,839.0,421.0,33.7,76.6,28.714001
3,-1,1349.0,407.0,87.8,199.3,28.332001
3,-1,551.0,407.0,87.8,199.3,25.396999
3,-1,924.0,266.0,189.3,429.6,22.194000
3,-1,662.0,407.0,79.9,181.4,19.355000
3,-1,703.0,417.0,67.5,153.1,13.015000
3,-1,382.0,423.0,28.3,64.2,12.855000
3,-1,224.0,376.0,135.4,307.3,11.851000
3,-1,819.0,411.0,33.7,76.6,11.762000
3,-1,530.0,471.0,56.7,128.6,10.206000
3,-1,1187.0,426.0,33.7,76.6,8.180600
4,-1,440.0,433.0,73.9,167.6,75.164001
4,-1,788.0,419.0,30.9,70.1,66.940002
4,-1,375.0,429.0,26.0,59.0,49.290001
4,-1,1449.0,419.0,79.9,181.4,32.582001
4,-1,1349.0,393.0,87.8,199.3,30.410000
4,-1,834.0,419.0,36.7,83.3,27.542999
4,-1,651.0,396.0,94.7,214.8,27.111000
4,-1,538.0,419.0,79.9,181.4,26.158001
4,-1,1153.0,417.0,43.6,99.0,25.875999
