2,-1,155.0,265.0,26.0,59.0,2.086300
3,-1,247.0,197.0,28.3,64.3,16.815001
3,-1,10.0,148.0,86.7,196.7,12.251000
3,-1,156.0,262.0,28.3,64.3,3.861200
4,-1,251.0,201.0,26.0,59.0,28.590000
5,-1,263.0,205.0,26.0,59.0,27.061001
5,-1,152.0,247.0,40.0,90.8,15.087000
5,-1,215.0,205.0,26.0,59.0,11.638000
6,-1,271.0,201.0,26.0,59.0,21.973000
6,-1,146.0,173.0,74.3,168.6,19.660999
7,-1,150.0,193.0,62.2,141.2,26.638000
7,-1,275.0,201.0,26.0,59.0,24.940001
8,-1,157.0,173.0,74.3,168.6,30.752001
8,-1,283.0,205.0,26.0,59.0,23.709000
9,-1,157.0,173.0,74.3,168.6,31.546000
9,-1,291.0,205.0,26.0,59.0,15.882000
10,-1,157.0,174.0,80.0,181.5,33.212002
10,-1,299.0,201.0,28.3,64.3,22.889000
10,-1,141.0,195.0,30.8,70.0,19.879999
10,-1,40.0,147.0,94.5,214.6,10.574000
11,-1,50.0,148.0,86.7,196.7,26.591999
11,-1,169.0,174.0,80.0,181.5,25.745001
11,-1,307.0,205.0,26.0,59.0,20.576000
12,-1,180.0,184.0,74.3,168.6,29.870001
12,-1,317.0,201.0,28.3,64.3,21.850000
13,-1,182.0,174.0,80.0,181.5,23.711000
13,-1,321.0,201.0,28.3,64.3,17.301001
14,-1,194.0,174.0,80.0,181.5,37.587002
14,-1,76.0,130.0,104.0,236.0,19.985001
14,-1,335.0,200.0,30.8,70.0,14.565000
15,-1,210.0,162.0,86.7,196.7,26.306999
15,-1,345.0,200.0,30.8,70.0,24.792999
15,-1,126.0,156.0,43.9,99.5,8.393000
16,-1,210.0,162.0,86.7,196.7,29.604000
16,-1,352.0,201.0,28.3,64.3,16.292999
17,-1,210.0,162.0,86.7,196.7,29.979000
17,-1,352.0,197.0,28.3,64.3,9.601000
18,-1,210.0,162.0,86.7,196.7,19.834999
19,-1,215.0,162.0,94.5,214.6,18.986000
20,-1,218.0,186.0,80.0,181.5,25.145000
