1,-1,198.0,203.0,62.2,141.2,42.848000
1,-1,140.0,272.0,36.8,83.4,41.153999
1,-1,396.0,178.0,104.0,236.0,35.498001
1,-1,160.0,252.0,47.9,108.7,34.647999
1,-1,54.0,264.0,74.3,168.6,23.007000
1,-1,166.0,201.0,52.0,118.0,15.845000
1,-1,277.0,188.0,86.7,196.7,15.655000
2,-1,198.0,203.0,62.2,141.2,55.025002
2,-1,134.0,196.0,74.3,168.6,45.498001
2,-1,412.0,178.0,104.0,236.0,38.049000
2,-1,48.0,174.0,112.0,254.2,34.821999
2,-1,275.0,222.0,62.2,141.2,29.457001
2,-1,157.0,184.0,74.3,168.6,0.086108
3,-1,152.0,272.0,40.0,90.8,46.466000
3,-1,255.0,198.0,80.0,181.5,44.237000
3,-1,428.0,178.0,104.0,236.0,42.216999
3,-1,175.0,252.0,47.9,108.7,32.098999
3,-1,62.0,321.0,52.0,118.0,17.375000
3,-1,208.0,202.0,56.9,129.1,13.465000
3,-1,134.0,167.0,40.0,90.8,12.379000
3,-1,174.0,201.0,52.0,118.0,6.774500
4,-1,250.0,188.0,86.7,196.7,51.230999
4,-1,146.0,196.0,74.3,168.6,48.567001
4,-1,428.0,178.0,104.0,236.0,40.005001
4,-1,53.0,156.0,125.5,284.9,27.226999
5,-1,157.0,196.0,74.3,168.6,45.902000
5,-1,486.0,297.0,52.0,118.0,45.846001
5,-1,263.0,274.0,47.9,108.7,42.095001
5,-1,214.0,253.0,40.0,90.8,25.063000
5,-1,146.0,167.0,40.0,90.8,17.370001
5,-1,94.0,249.0,52.0,118.0,16.452000
5,-1,70.0,321.0,52.0,118.0,14.368000
5,-1,454.0,219.0,74.3,168.6,13.630000
6,-1,494.0,297.0,52.0,118.0,52.873001
6,-1,237.0,188.0,86.7,196.7,52.132000
6,-1,165.0,265.0,40.0,90.8,43.087002
6,-1,182.0,245.0,47.9,108.7,30.224001
6,-1,454.0,207.0,74.3,168.6,25.230000
6,-1,208.0,203.0,62.2,141.2,20.040001
6,-1,90.0,188.0,86.7,196.7,19.080000
7,-1,237.0,188.0,86.7,196.7,79.597000
7,-1,460.0,178.0,104.0,236.0,49.101002
7,-1,189.0,253.0,40.0,90.8,32.108002
7,-1,210.0,175.0,86.7,196.7,31.131001
7,-1,98.0,176.0,94.5,214.6,11.533000
7,-1,171.0,265.0,40.0,90.8,7.649300
8,-1,460.0,178.0,104.0,236.0,82.633003
8,-1,237.0,196.0,74.3,168.6,75.877998
8,-1,212.0,276.0,30.8,70.0,30.957001
8,-1,143.0,242.0,86.7,196.7,8.000400
9,-1,460.0,178.0,104.0,236.0,81.899002
9,-1,218.0,186.0,80.0,181.5,64.424004
9,-1,151.0,174.0,112.0,254.2,46.272999
9,-1,117.0,175.0,86.7,196.7,21.895000
9,-1,243.0,198.0,80.0,181.5,16.945999
10,-1,476.0,178.0,104.0,236.0,84.114998
10,-1,215.0,176.0,94.5,214.6,73.660004
10,-1,134.0,174.0,112.0,254.2,48.669998
11,-1,476.0,178.0,104.0,236.0,106.699997
11,-1,215.0,176.0,94.5,214.6,78.694000
11,-1,151.0,174.0,112.0,254.2,49.228001
12,-1,476.0,178.0,104.0,236.0,116.059998
12,-1,210.0,175.0,86.7,196.7,64.521004
12,-1,151.0,174.0,112.0,254.2,58.099998
12,-1,263.0,274.0,47.9,108.7,39.724998
13,-1,492.0,178.0,104.0,236.0,117.879997
13,-1,150.0,156.0,125.5,284.9,61.457001
13,-1,243.0,211.0,80.0,181.5,33.604000
14,-1,492.0,178.0,104.0,236.0,107.000000
14,-1,151.0,174.0,112.0,254.2,51.505001
14,-1,243.0,211.0,80.0,181.5,12.864000
15,-1,492.0,178.0,104.0,236.0,75.629997
15,-1,169.0,156.0,112.0,254.2,41.272999
15,-1,220.0,146.0,104.0,236.0,5.475900
16,-1,508.0,178.0,104.0,236.0,61.924000
16,-1,170.0,156.0,125.5,284.9,42.483002
16,-1,275.0,203.0,62.2,141.2,14.040000
17,-1,170.0,156.0,125.5,284.9,65.241997
17,-1,508.0,178.0,104.0,236.0,33.681999
17,-1,288.0,210.0,43.9,99.5,24.417000
17,-1,293.0,260.0,36.8,83.4,18.921000
