1,9,499,158,31,75,1,-4,-7.359100
1,15,258,219,32,88,1,-11,-5.599500
1,19,633,242,42,81,1,-9,-12.587000
2,9,497,158,31,75,1,-4,-7.315600
2,15,263,218,32,88,1,-11,-5.651600
2,19,627,242,42,81,1,-9,-12.489000
3,9,495,159,31,75,1,-4,-7.314000
3,15,268,216,32,88,1,-11,-5.664300
3,19,619,242,41,81,1,-9,-12.342000
4,9,492,160,31,75,1,-4,-7.290900
4,15,275,215,32,87,1,-10,-5.714200
4,19,610,242,41,82,1,-9,-12.214000
5,9,489,161,31,75,1,-4,-7.267900
5,15,281,214,32,87,1,-10,-5.785600
5,19,601,242,41,82,1,-9,-12.067000
6,9,487,162,31,75,1,-4,-7.266500
6,15,288,212,32,87,1,-10,-5.836300
6,19,591,241,41,82,1,-9,-11.883000
7,9,484,163,31,75,1,-4,-7.243700
7,15,294,211,31,87,1,-10,-5.889800
7,19,582,241,40,83,1,-9,-11.756000
8,9,481,163,31,75,1,-4,-7.179300
8,15,301,210,31,86,1,-10,-5.941200
8,19,572,241,40,83,1,-9,-11.592000
9,9,478,165,31,75,1,-4,-7.198400
9,15,307,208,31,86,1,-10,-5.974400
9,19,562,240,39,83,1,-9,-11.390000
10,9,474,166,31,75,1,-5,-7.154700
10,15,314,207,31,86,1,-10,-6.066300
10,19,552,240,38,84,1,-9,-11.248000
11,9,469,167,31,75,1,-5,-7.090000
11,15,320,205,31,86,1,-9,-6.100300
11,19,542,239,38,84,1,-9,-11.060000
12,9,463,168,31,75,1,-5,-7.004400
12,15,326,204,30,85,1,-9,-6.134600
12,19,532,238,37,84,1,-9,-10.855000
13,9,458,170,31,75,1,-5,-6.982100
13,15,332,203,30,85,1,-9,-6.208800
13,19,522,238,37,84,1,-9,-10.689000
14,9,451,171,31,75,1,-5,-6.876500
14,15,337,201,30,85,1,-9,-6.224800
14,19,511,237,36,84,1,-9,-10.482000
15,9,445,173,31,75,1,-5,-6.834200
15,15,342,200,30,84,1,-9,-6.240900
15,19,502,236,35,85,1,-9,-10.315000
16,9,438,174,31,75,1,-6,-6.729600
