1,-1,727.0,470.0,40.1,91.0,75.695999
1,-1,1327.0,430.0,146.6,332.7,67.721001
1,-1,585.0,438.0,123.4,280.1,58.376999
1,-1,1252.0,451.0,40.1,91.0,39.752998
1,-1,808.0,473.0,33.7,76.6,36.465000
1,-1,1838.0,468.0,73.9,167.6,33.073002
1,-1,456.0,478.0,103.2,234.1,30.936001
1,-1,547.0,419.0,123.4,280.1,25.709000
1,-1,1397.0,445.0,159.8,362.7,24.149000
1,-1,1446.0,420.0,159.8,362.7,23.587999
1,-1,1094.0,442.0,47.8,108.5,20.778000
1,-1,672.0,448.0,67.5,153.1,17.896999
1,-1,1003.0,453.0,26.0,59.0,14.813000
1,-1,1153.0,433.0,40.1,91.0,10.696000
1,-1,739.0,482.0,40.1,91.0,9.557900
1,-1,665.0,93.0,40.1,91.0,5.529200
2,-1,585.0,438.0,123.4,280.1,65.587997
2,-1,1348.0,420.0,159.8,362.7,65.177002
2,-1,733.0,476.0,40.1,91.0,63.678001
2,-1,1252.0,451.0,40.1,91.0,50.077999
2,-1,808.0,473.0,33.7,76.6,39.226002
2,-1,440.0,463.0,103.2,234.1,33.226002
2,-1,1838.0,468.0,73.9,167.6,30.642000
2,-1,1446.0,420.0,159.8,362.7,22.973000
2,-1,547.0,419.0,123.4,280.1,22.804001
2,-1,999.0,453.0,26.0,59.0,18.266001
2,-1,1097.0,451.0,40.1,91.0,14.836000
2,-1,1153.0,433.0,40.1,91.0,13.897000
2,-1,679.0,456.0,61.5,139.6,13.330000
2,-1,1012.0,437.0,43.6,99.0,11.720000
3,-1,1348.0,420.0,159.8,362.7,72.236000
3,-1,727.0,470.0,40.1,91.0,64.236000
3,-1,566.0,438.0,123.4,280.1,55.702000
3,-1,1252.0,451.0,40.1,91.0,45.823002
3,-1,1422.0,420.0,159.8,362.7,43.575001
3,-1,440.0,463.0,103.2,234.1,35.598000
3,-1,1838.0,468.0,73.9,167.6,27.737000
3,-1,650.0,503.0,61.5,139.6,26.129999
3,-1,975.0,457.0,26.0,59.0,25.382000
3,-1,811.0,489.0,26.0,59.0,24.594999
3,-1,1003.0,453.0,26.0,59.0,21.080000
3,-1,546.0,470.0,36.7,83.3,16.577999
3,-1,1093.0,444.0,43.6,99.0,15.483000
3,-1,1153.0,433.0,40.1,91.0,7.773600
3,-1,659.0,407.0,87.8,199.3,0.210570
4,-1,1348.0,420.0,159.8,362.7,69.714996
4,-1,733.0,476.0,40.1,91.0,56.803001
4,-1,585.0,438.0,123.4,280.1,54.925999
4,-1,1252.0,451.0,40.1,91.0,41.933998
4,-1,440.0,463.0,103.2,234.1,36.519001
4,-1,811.0,489.0,26.0,59.0,29.268999
4,-1,1838.0,468.0,73.9,167.6,23.426001
4,-1,547.0,419.0,123.4,280.1,23.094999
4,-1,1397.0,445.0,159.8,362.7,19.843000
4,-1,1086.0,433.0,52.0,118.0,16.486000
4,-1,1006.0,417.0,52.0,118.0,14.698000
4,-1,1471.0,420.0,159.8,362.7,13.084000
4,-1,1153.0,433.0,40.1,91.0,11.241000
4,-1,651.0,410.0,94.7,214.8,9.349800
4,-1,931.0,433.0,40.1,91.0,3.352800
5,-1,1348.0,420.0,159.8,362.7,59.904999
5,-1,566.0,438.0,123.4,280.1,57.098000
5,-1,730.0,464.0,43.6,99.0,56.562000
5,-1,456.0,478.0,103.2,234.1,43.787998
5,-1,1252.0,451.0,40.1,91.0,40.227001
5,-1,650.0,503.0,61.5,139.6,34.296001
5,-1,811.0,489.0,26.0,59.0,28.112000
5,-1,1427.0,408.0,175.7,398.6,27.853001
5,-1,1097.0,451.0,40.1,91.0,16.959000
5,-1,1836.0,447.0,87.8,199.3,16.379000
5,-1,1006.0,427.0,47.8,108.5,15.210000
5,-1,1153.0,433.0,40.1,91.0,11.894000
6,-1,1348.0,420.0,159.8,362.7,60.342999
6,-1,572.0,438.0,113.4,257.3,56.598999
6,-1,739.0,513.0,26.0,59.0,54.789001
6,-1,447.0,498.0,94.7,214.8,50.548000
6,-1,1254.0,450.0,43.6,99.0,42.200001
6,-1,811.0,489.0,26.0,59.0,29.577000
6,-1,731.0,486.0,30.9,70.1,28.679001
6,-1,651.0,489.0,67.5,153.1,25.549999
6,-1,1838.0,468.0,73.9,167.6,24.465000
6,-1,1397.0,445.0,159.8,362.7,21.497999
6,-1,1097.0,451.0,40.1,91.0,19.080999
6,-1,1013.0,427.0,47.8,108.5,17.688999
6,-1,1446.0,420.0,159.8,362.7,16.488001
6,-1,1000.0,449.0,28.3,64.2,8.077800
6,-1,1153.0,433.0,40.1,91.0,6.511200
7,-1,1372.0,420.0,159.8,362.7,64.195999
7,-1,727.0,470.0,40.1,91.0,62.647999
7,-1,566.0,438.0,123.4,280.1,56.529999
7,-1,1252.0,451.0,40.1,91.0,49.757999
7,-1,456.0,478.0,103.2,234.1,46.293999
