1,-1,428.0,98.0,104.0,236.0,117.870003
1,-1,332.0,82.0,104.0,236.0,108.559998
1,-1,172.0,82.0,104.0,236.0,86.875999
1,-1,84.0,104.0,94.5,214.6,64.757004
1,-1,557.0,82.0,86.7,196.7,57.068001
1,-1,506.0,115.0,56.9,129.1,52.409000
2,-1,428.0,98.0,104.0,236.0,116.050003
2,-1,332.0,82.0,104.0,236.0,99.033997
2,-1,172.0,82.0,104.0,236.0,97.914001
2,-1,69.0,104.0,94.5,214.6,90.341003
2,-1,563.0,88.0,80.0,181.5,58.216000
2,-1,506.0,115.0,56.9,129.1,56.974998
3,-1,172.0,82.0,104.0,236.0,116.709999
3,-1,428.0,98.0,104.0,236.0,106.010002
3,-1,345.0,89.0,94.5,214.6,94.029999
3,-1,69.0,104.0,94.5,214.6,85.539001
3,-1,557.0,82.0,86.7,196.7,61.268002
3,-1,510.0,121.0,52.0,118.0,55.393002
3,-1,375.0,104.0,94.5,214.6,17.815001
3,-1,323.0,157.0,26.0,59.0,9.671400
4,-1,185.0,89.0,94.5,214.6,121.720001
4,-1,428.0,98.0,104.0,236.0,94.893997
4,-1,348.0,82.0,104.0,236.0,91.945000
4,-1,77.0,122.0,86.7,196.7,76.142998
4,-1,557.0,82.0,86.7,196.7,68.054001
4,-1,498.0,115.0,56.9,129.1,56.818001
4,-1,156.0,75.0,94.5,214.6,23.719999
5,-1,348.0,82.0,104.0,236.0,105.750000
5,-1,447.0,89.0,94.5,214.6,98.762001
5,-1,185.0,89.0,94.5,214.6,94.633003
5,-1,557.0,82.0,86.7,196.7,83.070000
5,-1,63.0,122.0,86.7,196.7,68.056999
5,-1,157.0,75.0,80.0,181.5,32.223999
5,-1,418.0,104.0,94.5,214.6,26.624001
5,-1,506.0,106.0,56.9,129.1,19.363001
6,-1,342.0,88.0,112.0,254.2,105.050003
6,-1,447.0,104.0,94.5,214.6,94.427002
6,-1,188.0,82.0,104.0,236.0,93.283997
6,-1,557.0,82.0,86.7,196.7,87.339996
6,-1,63.0,122.0,86.7,196.7,66.139999
6,-1,157.0,75.0,80.0,181.5,47.945000
6,-1,418.0,89.0,94.5,214.6,18.181000
7,-1,348.0,82.0,104.0,236.0,106.419998
7,-1,188.0,82.0,104.0,236.0,103.080002
7,-1,447.0,104.0,94.5,214.6,97.323997
7,-1,557.0,82.0,86.7,196.7,83.535004
7,-1,157.0,75.0,80.0,181.5,54.016998
7,-1,40.0,104.0,94.5,214.6,52.618999
7,-1,380.0,98.0,104.0,236.0,43.542999
7,-1,92.0,158.0,68.0,154.4,1.549400
8,-1,360.0,104.0,94.5,214.6,103.040001
8,-1,200.0,104.0,94.5,214.6,98.060997
8,-1,543.0,82.0,86.7,196.7,88.848999
8,-1,444.0,82.0,104.0,236.0,88.103996
8,-1,40.0,104.0,94.5,214.6,61.967999
8,-1,170.0,97.0,62.2,141.2,60.091000
8,-1,412.0,98.0,104.0,236.0,9.808600
8,-1,570.0,68.0,86.7,196.7,2.965200
9,-1,364.0,82.0,104.0,236.0,110.230003
9,-1,444.0,82.0,104.0,236.0,94.362999
9,-1,200.0,104.0,94.5,214.6,88.768997
9,-1,543.0,82.0,86.7,196.7,82.313004
9,-1,37.0,108.0,86.7,196.7,62.995998
9,-1,157.0,75.0,80.0,181.5,55.234001
9,-1,229.0,118.0,94.5,214.6,22.871000
10,-1,364.0,82.0,104.0,236.0,111.940002
10,-1,223.0,122.0,86.7,196.7,93.622002
10,-1,444.0,82.0,104.0,236.0,84.507004
10,-1,25.0,104.0,94.5,214.6,83.420998
10,-1,543.0,82.0,86.7,196.7,75.751999
10,-1,169.0,81.0,74.3,168.6,49.799999
10,-1,197.0,135.0,86.7,196.7,39.674999
11,-1,364.0,82.0,104.0,236.0,107.129997
11,-1,223.0,122.0,86.7,196.7,95.228996
11,-1,445.0,71.0,112.0,254.2,81.976997
11,-1,543.0,82.0,86.7,196.7,73.733002
11,-1,25.0,89.0,94.5,214.6,70.514999
11,-1,170.0,97.0,62.2,141.2,46.200001
11,-1,396.0,98.0,104.0,236.0,11.450000
12,-1,375.0,89.0,94.5,214.6,97.602997
12,-1,460.0,82.0,104.0,236.0,81.119003
12,-1,231.0,125.0,80.0,181.5,78.127998
12,-1,543.0,82.0,86.7,196.7,75.688004
12,-1,12.0,98.0,104.0,236.0,59.112999
12,-1,157.0,75.0,80.0,181.5,42.951000
12,-1,404.0,104.0,94.5,214.6,12.319000
12,-1,255.0,137.0,80.0,181.5,4.911300
13,-1,460.0,82.0,104.0,236.0,94.912003
13,-1,375.0,89.0,94.5,214.6,94.042999
13,-1,229.0,104.0,94.5,214.6,75.177002
13,-1,11.0,104.0,94.5,214.6,65.242996
13,-1,543.0,82.0,86.7,196.7,61.984001
13,-1,157.0,75.0,80.0,181.5,47.099998
13,-1,404.0,104.0,94.5,214.6,19.450001
13,-1,514.0,137.0,80.0,181.5,14.294000
14,-1,237.0,108.0,86.7,196.7,98.135002
14,-1,462.0,104.0,94.5,214.6,96.261002
14,-1,375.0,89.0,94.5,214.6,95.435997
14,-1,538.0,88.0,80.0,181.5,52.063000
14,-1,-4.0,98.0,104.0,236.0,50.441002
14,-1,157.0,75.0,80.0,181.5,49.006001
14,-1,503.0,122.0,86.7,196.7,26.389999
14,-1,210.0,135.0,86.7,196.7,11.169000
14,-1,410.0,122.0,86.7,196.7,10.701000
15,-1,237.0,108.0,86.7,196.7,98.514000
15,-1,380.0,82.0,104.0,236.0,98.060997
15,-1,462.0,104.0,94.5,214.6,77.356003
15,-1,174.0,97.0,52.0,118.0,55.951000
15,-1,-4.0,98.0,104.0,236.0,52.976002
15,-1,530.0,82.0,86.7,196.7,48.202000
15,-1,491.0,118.0,94.5,214.6,18.139999
15,-1,348.0,66.0,104.0,236.0,3.652000
15,-1,185.0,170.0,36.8,83.4,3.624200
16,-1,380.0,82.0,104.0,236.0,112.279999
16,-1,476.0,82.0,104.0,236.0,84.069000
16,-1,237.0,108.0,86.7,196.7,82.986000
16,-1,174.0,97.0,52.0,118.0,54.341000
16,-1,530.0,82.0,86.7,196.7,47.803001
16,-1,11.0,104.0,94.5,214.6,43.200001
16,-1,444.0,98.0,104.0,236.0,42.803001
16,-1,591.0,109.0,43.9,99.5,19.559000
17,-1,380.0,82.0,104.0,236.0,101.480003
17,-1,476.0,82.0,104.0,236.0,75.385002
17,-1,244.0,89.0,94.5,214.6,72.009003
17,-1,165.0,85.0,68.0,154.4,54.060001
17,-1,538.0,75.0,80.0,181.5,47.393002
17,-1,-20.0,98.0,104.0,236.0,46.591999
17,-1,444.0,98.0,104.0,236.0,23.662001
17,-1,591.0,109.0,43.9,99.5,8.260700
18,-1,380.0,82.0,104.0,236.0,106.529999
18,-1,244.0,89.0,94.5,214.6,76.210999
18,-1,476.0,82.0,104.0,236.0,70.036003
