1,-1,500.0,143.0,37.0,84.0,24.256001
1,-1,509.0,223.0,28.3,64.2,11.085000
1,-1,392.0,160.0,85.6,194.3,9.581200
2,-1,495.0,142.0,48.2,109.4,18.169001
3,-1,501.0,143.0,61.7,139.9,22.813000
3,-1,431.0,160.0,85.6,194.3,5.218900
4,-1,504.0,150.0,80.3,182.3,38.320000
4,-1,430.0,174.0,80.3,182.3,6.138800
5,-1,444.0,160.0,85.6,194.3,42.515999
5,-1,545.0,143.0,37.0,84.0,16.907000
6,-1,453.0,135.0,95.9,217.7,40.761002
6,-1,523.0,134.0,85.6,194.3,29.843000
6,-1,238.0,144.0,28.3,64.2,8.396400
7,-1,553.0,142.0,57.2,129.9,35.014000
7,-1,468.0,135.0,95.9,217.7,26.591000
8,-1,483.0,135.0,95.9,217.7,34.473000
8,-1,557.0,143.0,61.7,139.9,19.464001
9,-1,244.0,235.0,33.9,76.8,32.186001
9,-1,586.0,143.0,40.2,91.1,24.153999
9,-1,498.0,135.0,95.9,217.7,22.636999
9,-1,604.0,231.0,28.3,64.2,2.816800
10,-1,539.0,149.0,37.0,84.0,31.500000
10,-1,557.0,135.0,95.9,217.7,26.393000
10,-1,240.0,209.0,43.7,99.2,17.565001
10,-1,538.0,229.0,61.7,139.9,5.018200
11,-1,523.0,160.0,85.6,194.3,40.424999
11,-1,234.0,145.0,66.9,151.7,17.792000
11,-1,604.0,149.0,40.2,91.1,4.480800
12,-1,536.0,160.0,85.6,194.3,37.902000
12,-1,248.0,194.0,52.3,118.7,20.013000
12,-1,586.0,150.0,95.9,217.7,15.696000
13,-1,256.0,194.0,52.3,118.7,27.806000
13,-1,563.0,160.0,85.6,194.3,24.927000
13,-1,648.0,166.0,28.3,64.2,10.087000
14,-1,571.0,150.0,95.9,217.7,42.415001
14,-1,635.0,155.0,66.9,151.7,7.125700
14,-1,255.0,147.0,73.0,165.6,6.572800
15,-1,586.0,150.0,95.9,217.7,42.248001
15,-1,640.0,150.0,80.3,182.3,21.614000
15,-1,660.0,282.0,33.9,76.8,7.701000
16,-1,586.0,150.0,95.9,217.7,48.526001
16,-1,630.0,135.0,95.9,217.7,44.030998
16,-1,660.0,150.0,95.9,217.7,3.493500
17,-1,601.0,150.0,95.9,217.7,50.935001
17,-1,660.0,135.0,95.9,217.7,41.137001
17,-1,232.0,125.0,80.3,182.3,17.528999
18,-1,675.0,135.0,95.9,217.7,34.728001
18,-1,627.0,174.0,80.3,182.3,25.231001
18,-1,248.0,210.0,52.3,118.7,10.667000
19,-1,504.0,144.0,28.3,64.2,40.620998
19,-1,642.0,160.0,85.6,194.3,38.707001
19,-1,689.0,135.0,95.9,217.7,30.174999
19,-1,243.0,149.0,28.3,64.2,14.132000
20,-1,509.0,144.0,28.3,64.2,57.695999
20,-1,645.0,135.0,95.9,217.7,49.591999
20,-1,1115.0,160.0,85.6,194.3,22.124001
20,-1,376.0,202.0,52.3,118.7,17.285000
20,-1,707.0,134.0,85.6,194.3,16.202999
20,-1,274.0,230.0,43.7,99.2,12.927000
