1,-1,500.0,158.0,31.0,70.3,93.672997
1,-1,246.0,218.0,40.3,91.4,69.358002
1,-1,648.0,238.0,36.7,83.3,55.955002
2,-1,495.0,158.0,31.0,70.3,98.283997
2,-1,245.0,215.0,43.5,98.6,48.033001
2,-1,637.0,245.0,33.7,76.5,33.712002
2,-1,504.0,162.0,31.0,70.3,28.764999
3,-1,495.0,158.0,31.0,70.3,102.570000
3,-1,625.0,238.0,36.7,83.3,46.022999
3,-1,263.0,219.0,33.7,76.5,43.168999
4,-1,490.0,162.0,31.0,70.3,96.389000
4,-1,275.0,215.0,36.7,83.3,87.916000
4,-1,616.0,245.0,33.7,76.5,70.806000
5,-1,490.0,162.0,31.0,70.3,95.323997
5,-1,277.0,211.0,40.3,91.4,92.124001
5,-1,603.0,238.0,36.7,83.3,53.417999
5,-1,481.0,167.0,31.0,70.3,11.024000
6,-1,485.0,167.0,31.0,70.3,94.799004
6,-1,284.0,213.0,33.7,76.5,83.457001
6,-1,592.0,238.0,36.7,83.3,52.206001
7,-1,481.0,162.0,33.7,76.5,96.577003
7,-1,283.0,211.0,40.3,91.4,90.788002
7,-1,580.0,238.0,36.7,83.3,60.875000
8,-1,292.0,215.0,36.7,83.3,100.330002
8,-1,476.0,167.0,31.0,70.3,100.059998
8,-1,580.0,238.0,36.7,83.3,58.675999
8,-1,485.0,172.0,31.0,70.3,17.716999
9,-1,476.0,167.0,31.0,70.3,100.800003
9,-1,298.0,210.0,36.7,83.3,87.717003
9,-1,569.0,238.0,36.7,83.3,66.694000
10,-1,471.0,167.0,31.0,70.3,105.080002
10,-1,304.0,210.0,36.7,83.3,66.988998
10,-1,558.0,238.0,36.7,83.3,45.176998
11,-1,466.0,167.0,33.7,76.5,100.339996
11,-1,541.0,238.0,36.7,83.3,68.249001
11,-1,309.0,210.0,36.7,83.3,53.437000
12,-1,462.0,167.0,31.0,70.3,83.425003
12,-1,535.0,238.0,36.7,83.3,76.137001
12,-1,315.0,210.0,36.7,83.3,50.162998
12,-1,743.0,349.0,26.0,59.0,18.348000
13,-1,326.0,208.0,33.7,76.5,83.558998
13,-1,524.0,238.0,36.7,83.3,82.249001
13,-1,457.0,172.0,31.0,70.3,66.456001
13,-1,739.0,349.0,26.0,59.0,24.448999
14,-1,332.0,198.0,36.7,83.3,88.128998
14,-1,507.0,238.0,36.7,83.3,82.720001
14,-1,445.0,172.0,33.7,76.5,69.079002
14,-1,726.0,289.0,52.0,118.0,44.370998
14,-1,455.0,167.0,33.7,76.5,21.683001
14,-1,431.0,184.0,28.4,64.4,20.180000
15,-1,337.0,198.0,36.7,83.3,99.001999
15,-1,445.0,172.0,33.7,76.5,79.435997
15,-1,501.0,238.0,36.7,83.3,67.431000
15,-1,722.0,293.0,47.5,107.7,65.834999
15,-1,431.0,184.0,28.4,64.4,27.608000
16,-1,337.0,198.0,36.7,83.3,103.650002
16,-1,433.0,164.0,36.7,83.3,83.981003
16,-1,496.0,238.0,36.7,83.3,70.984001
16,-1,722.0,285.0,47.5,107.7,61.801998
16,-1,708.0,293.0,47.5,107.7,20.149000
